"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21"
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS" 0.222440172616712 0.202469135802469 0.188919888401754 0.159320663162151 0.146708961141951 0.15281718686664 0.144933387161889 0.144699717855703 0.16156670746634 0.180064308681672 0.175431553592935 0.192756539235412 0.184609087187884 0.191633466135458 0.220727848101266 0.211584875301689 0.220504475183076 0.226499189627229 0.2236 0.233453670276775 0.232730263157895
"KEGG_NITROGEN_METABOLISM" 0.116785431512272 0.118533604887984 0.125494853523357 0.126938775510204 0.120730738681493 0.116712981341802 0.108195397658458 0.122843056696795 0.117861482381531 0.129306850425618 0.123137254901961 0.128535773710483 0.136436597110754 0.142798690671031 0.140048154093098 0.145417515274949 0.168512658227848 0.171417101565636 0.172814755412991 0.194596711041504 0.188239936858721
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450" 0.145850120870266 0.151778656126482 0.135404221425727 0.147142278070531 0.147573587907717 0.12578125 0.143198090692124 0.134008097165992 0.148686868686869 0.145433163465308 0.14612051988972 0.147938561034762 0.154090548054011 0.151058631921824 0.156500802568218 0.154997976527722 0.160271782573941 0.160284247927359 0.149337615415496 0.160707111289675 0.171543086172345
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450" 0.178354276449128 0.17309205350118 0.162194633560272 0.174596774193548 0.174413984902662 0.151076320939335 0.165739268680445 0.158343483556638 0.181334424887433 0.168688845401174 0.172198360015619 0.170264765784114 0.174172977281786 0.175438596491228 0.180650341228422 0.177406523468576 0.182429758607044 0.178006329113924 0.166999600479425 0.171806167400881 0.182813133360357
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES" 0.8464 0.876600698486612 0.892772041302621 0.922826969943136 0.945913936044216 0.94901506373117 0.955100433241434 0.958849380743108 0.969255663430421 0.973228346456693 0.97890127388535 0.975786924939467 0.980978260869565 0.980540111199365 0.98921294446664 0.987732489117531 0.985387045813586 0.992525570416995 0.991892987434131 0.994747474747475 0.997571833265884
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS" 0.140224358974359 0.13766339869281 0.137074148296593 0.141133896260555 0.128346456692913 0.140183193946635 0.145726664040961 0.132790224032587 0.163907953169156 0.152576489533011 0.160855784469097 0.190965092402464 0.193075356415479 0.195910020449898 0.22108976871815 0.235643564356436 0.261390887290168 0.255804480651731 0.287494973864093 0.278281434765471 0.292585170340681
"KEGG_ABC_TRANSPORTERS" 0.143951612903226 0.158019801980198 0.136054421768707 0.150749802683504 0.15510522213562 0.149980055843638 0.15548413017276 0.158360128617363 0.157177225340818 0.153538584566174 0.154269972451791 0.17079107505071 0.170838299562972 0.186046511627907 0.196939976461357 0.191080196399345 0.206786427145709 0.233079695634762 0.26201049656843 0.249499399279135 0.296012887635924
"KEGG_RIBOSOME" 0.558306709265176 0.528865563181268 0.525997581620314 0.50254204145483 0.478277886497065 0.463297232250301 0.432260627731426 0.425609756097561 0.419276128507523 0.439634630659253 0.422848076160254 0.430167597765363 0.425506072874494 0.430868167202572 0.410225442834138 0.419603078169299 0.425984251968504 0.428279525950143 0.432038834951456 0.42261427425822 0.433628318584071
"KEGG_RNA_DEGRADATION" 0.0670926517571885 0.0590582601755786 0.0548054011119936 0.0527974783293932 0.0656847133757962 0.0525471319695146 0.0568319226118501 0.057606490872211 0.0615633859862292 0.0593662254312074 0.0575853852263701 0.0465210355987055 0.0452342487883683 0.034357316087308 0.0346708219711726 0.0305098354074669 0.0405671524222135 0.0327737809752198 0.0367852858856457 0.0327537403962798 0.0396039603960396
"KEGG_RNA_POLYMERASE" 0.174653465346535 0.158148893360161 0.133683360258481 0.112034837688044 0.123666534966416 0.0963806425376169 0.100722311396469 0.0985858585858586 0.0821586790173178 0.0913806863527534 0.101466508125248 0.0984665052461663 0.100524828421478 0.113147410358566 0.124704956726987 0.146341463414634 0.159100040176778 0.176209677419355 0.170059880239521 0.16127744510978 0.175459632294165
"KEGG_DNA_REPLICATION" 0.124455013872374 0.141224489795918 0.1304 0.138602065131056 0.146650812524772 0.156597774244833 0.133896260554885 0.153160453808752 0.145402997164844 0.144651539708266 0.139009900990099 0.148356054530874 0.139046079223929 0.148387096774194 0.141524105754277 0.125050100200401 0.125791139240506 0.12962226640159 0.136363636363636 0.119968114786768 0.131977671451356
"KEGG_SPLICEOSOME" 0.238000793335978 0.245895074088907 0.220168742466854 0.194094488188976 0.190833662583959 0.170391061452514 0.157597742845627 0.145424836601307 0.13215149073328 0.12815378454145 0.118441971383148 0.118415679869334 0.109850020267531 0.127987039287161 0.124320124320124 0.122424242424242 0.126871552403467 0.155438311688312 0.140918163672655 0.141829804234918 0.157748711850971
"KEGG_PROTEASOME" 0.0652689873417722 0.0649878147847279 0.0632603406326034 0.0665883274578927 0.0768307322929172 0.062748212867355 0.0715434083601286 0.062199036918138 0.0518548065416833 0.0578149920255183 0.0593152866242038 0.0532087733549959 0.0511066398390342 0.0505868069607446 0.0536413469068128 0.0573836276083467 0.0567651632970451 0.0555111821086262 0.0626746506986028 0.0588932806324111 0.0653724247226624
"KEGG_PROTEIN_EXPORT" 0.0573933838182543 0.0573376102646351 0.0559301864339548 0.0489538097118042 0.0415849352687328 0.0395002015316405 0.0371851259496202 0.0306623058053966 0.031063321385902 0.0303756994404476 0.0245374094931617 0.0194174757281553 0.019758064516129 0.0148654077942949 0.0246913580246914 0.0274193548387097 0.0344 0.0317014446227929 0.0339592489013184 0.0369487485101311 0.0359116022099447
"KEGG_PPAR_SIGNALING_PATHWAY" 0.222937625754527 0.227808326787117 0.236998809051211 0.231907237105158 0.231558185404339 0.241910023677979 0.251010509296686 0.242919824491424 0.247376916868442 0.256869772998805 0.253465346534653 0.270508203281313 0.267871485943775 0.306360708534622 0.291750503018109 0.284479209551256 0.301625049544193 0.308714341539664 0.315008025682183 0.32241310427487 0.335949764521193
"KEGG_BASE_EXCISION_REPAIR" 0.150846790074833 0.171463315768139 0.167473769168684 0.166600555335184 0.180779834580544 0.185742574257426 0.186440677966102 0.173295454545455 0.161640530759952 0.171462829736211 0.152876280535855 0.16453162530024 0.145069274653627 0.158383838383838 0.14368932038835 0.138319260152795 0.147943037974684 0.166189111747851 0.165584415584416 0.150375939849624 0.155573060259945
"KEGG_NUCLEOTIDE_EXCISION_REPAIR" 0.136381709741551 0.145934959349593 0.136003172085646 0.117600317838697 0.107680126682502 0.0973274830474671 0.0768 0.0815415821501014 0.0643228126248502 0.0607401448109413 0.050597609561753 0.0467252396166134 0.0397750100441945 0.0368421052631579 0.0344018764659891 0.0308988764044944 0.0295391886569516 0.0259688373951259 0.0319279574293901 0.023030303030303 0.0330378726833199
"KEGG_MISMATCH_REPAIR" 0.153692614770459 0.160271782573941 0.150951031970862 0.140894819466248 0.140600315955766 0.126328217237308 0.106272473032361 0.10609756097561 0.0881164106709782 0.0837717523269931 0.0703093611892326 0.0703218116805721 0.0641387656313029 0.0562753036437247 0.0486949746786132 0.0483870967741935 0.036741214057508 0.0381861575178998 0.042020202020202 0.0305466237942122 0.0350665054413543
"KEGG_HOMOLOGOUS_RECOMBINATION" 0.181279620853081 0.1924 0.197262479871176 0.202627388535032 0.218404423380727 0.220541401273885 0.217806041335453 0.228641171684296 0.209901800327332 0.19718875502008 0.185126582278481 0.183273309323729 0.160757453666398 0.170334148329258 0.158326817826427 0.141927612850752 0.13767258382643 0.132105684547638 0.134615384615385 0.0978909669717469 0.106262626262626
"KEGG_MAPK_SIGNALING_PATHWAY" 0.12800963081862 0.142340168878166 0.180894308943089 0.210381439244986 0.254631454473788 0.292614770459082 0.366812227074236 0.401456900040469 0.480598221503638 0.537558685446009 0.643474842767296 0.724068071312804 0.812774451097804 0.886671987230646 0.937984496124031 0.976565656565657 0.960236220472441 0.93362307388384 0.917752442996743 0.891228070175439 0.877221324717286
"KEGG_ERBB_SIGNALING_PATHWAY" 0.650039904229848 0.702559934985778 0.757972199509403 0.800318852132324 0.847364280094414 0.910582444626743 0.964442668797443 0.950534230312624 0.927839278392784 0.898481215027978 0.858517034068136 0.836947791164659 0.794225294835299 0.759839357429719 0.700941915227629 0.697421434327156 0.666268894192522 0.650954896383584 0.628787878787879 0.613608748481166 0.539644970414201
"KEGG_CALCIUM_SIGNALING_PATHWAY" 0.0549979927739863 0.0693311582381729 0.0655671761866452 0.0836621941594317 0.103215561730846 0.102460669624849 0.111826226870475 0.124536082474227 0.148557882259976 0.161624203821656 0.198890649762282 0.245484400656814 0.2396 0.302685109845403 0.326205287713841 0.356514788169464 0.428104575163399 0.453312051077414 0.50616792678074 0.547005156683856 0.59508460918614
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION" 0.772421967601738 0.799121405750799 0.829770387965162 0.84248496993988 0.86582894203486 0.891252006420546 0.905637744902039 0.903682719546742 0.871887550200803 0.835294117647059 0.81605486083098 0.777297721916732 0.772977219167321 0.738705738705739 0.696105981533521 0.685771543086172 0.663625545418485 0.622195512820513 0.58213716108453 0.584627638391079 0.568172888015717
"KEGG_CHEMOKINE_SIGNALING_PATHWAY" 0.773843058350101 0.7292 0.685974348365743 0.66062071745264 0.607640270592917 0.574074074074074 0.547065773926743 0.523334662943758 0.497356649044327 0.470149253731343 0.468874700718276 0.424603174603175 0.426863292148266 0.394222945484133 0.375836284927194 0.357114702404415 0.365451055662188 0.338351822503962 0.318986323411102 0.317693836978131 0.312938425565082
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM" 0.386902370429892 0.430172068827531 0.48911704312115 0.571872571872572 0.597397476340694 0.622558788361897 0.661124307205067 0.727047146401985 0.769623233908948 0.817311527722377 0.885611797528896 0.931506849315068 0.953131153997637 0.979695431472081 0.990525069088038 0.975678962302392 0.946478873239437 0.921725239616613 0.902389631429729 0.878763548775592 0.843292441630392
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION" 0.0993191830196235 0.112044817927171 0.127893291486858 0.121546961325967 0.130521289295663 0.115890083632019 0.125250100040016 0.127212844792096 0.131067961165049 0.14136546184739 0.144158415841584 0.149938549774683 0.145724608590927 0.194320486815416 0.189072327044025 0.209906617945595 0.221291866028708 0.25439672801636 0.280948553054662 0.305455993628037 0.307814992025518
"KEGG_CELL_CYCLE" 0.0574620909816441 0.0554880518428514 0.0434262948207171 0.0368442130556668 0.0416339355852317 0.0400634668782229 0.0393890675241158 0.0341914722445696 0.0344268934791414 0.0429891522699879 0.0357142857142857 0.0342084327764519 0.0291380008093889 0.0324939073923639 0.0308473252635689 0.0281576830249397 0.0304709141274238 0.0260625501202887 0.0303520841764468 0.0280632411067194 0.0319967598217902
"KEGG_OOCYTE_MEIOSIS" 0.154606563859233 0.157044812272911 0.14630288651641 0.140343862455018 0.147244094488189 0.140502354788069 0.130228887134964 0.127625201938611 0.119384864427357 0.122489959839357 0.121480289621883 0.120142743854084 0.10709939148073 0.104981473857555 0.09224237746044 0.0913500404203719 0.0839905362776025 0.0708502024291498 0.0738498789346247 0.070828331332533 0.059887459807074
"KEGG_P53_SIGNALING_PATHWAY" 0.108652706440142 0.1078352180937 0.109805510534846 0.110011871784725 0.102866117000393 0.104003139717425 0.103006012024048 0.105939004815409 0.0913848631239936 0.105091649694501 0.100840336134454 0.11377245508982 0.105671154630763 0.101026694045175 0.0948647589180713 0.107056936647955 0.106534653465347 0.106151990349819 0.114227642276423 0.122279382667194 0.121088988216172
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS" 0.0767376456408196 0.0908360128617363 0.0845458120330319 0.0727860897695107 0.0766481334392375 0.0636182902584493 0.0731608730800323 0.0542386500602652 0.0605939004815409 0.054989816700611 0.0502592740327084 0.0364225010117361 0.0319708619991906 0.0251012145748988 0.0304330862270776 0.0210526315789474 0.0297855440826052 0.0238769728854715 0.0199349064279902 0.0203511572226656 0.0158793171893609
"KEGG_REGULATION_OF_AUTOPHAGY" 0.225896414342629 0.258422350041085 0.286626746506986 0.326596604688763 0.380743108270076 0.437083496667973 0.511561866125761 0.56079707198048 0.641130684145842 0.717823792123427 0.812059514487079 0.882495948136143 0.933306386418755 0.961850649350649 0.987881157154027 0.994711147274207 0.99206034140532 0.991906110886281 0.991732283464567 0.987742190589166 0.968688069758224
"KEGG_ENDOCYTOSIS" 0.269955876454071 0.266178266178266 0.245739199365834 0.2072 0.184477379095164 0.188553508428067 0.159837728194726 0.131239935587762 0.125409836065574 0.0901408450704225 0.0938131823695916 0.076614520657842 0.0733496332518337 0.0556692591076545 0.0652948159873368 0.0725871857258719 0.0642633228840125 0.0586109995985548 0.0526527331189711 0.0602503912363067 0.0572
"KEGG_PEROXISOME" 0.614891913530825 0.558539655895929 0.516752069373276 0.460380348652932 0.417534027221777 0.398280802292264 0.371405427298501 0.322857142857143 0.314668769716088 0.293096487686718 0.283515593357635 0.283557731538148 0.258544431041415 0.243032786885246 0.270932069510269 0.264345073209339 0.263571990558615 0.250402576489533 0.2532 0.257410296411856 0.254956383822363
"KEGG_MTOR_SIGNALING_PATHWAY" 0.642913385826772 0.692520775623269 0.781661184210526 0.847343378271213 0.905367793240557 0.952627388535032 0.971153846153846 0.993224392188123 0.995636652122174 0.988596146283917 0.973402143707821 0.941576630652261 0.893877551020408 0.835667215815486 0.7601246105919 0.707667731629393 0.647433346597692 0.594244021078233 0.574918566775244 0.545596258768511 0.499207606973059
"KEGG_APOPTOSIS" 0.877800407331976 0.847790507364975 0.804712460063898 0.721534159009189 0.645186953062848 0.566798418972332 0.496394230769231 0.460024106066693 0.395256916996047 0.373270067220245 0.358191193970647 0.310876623376623 0.317907444668008 0.27469387755102 0.257824726134585 0.23922499011467 0.243423635649784 0.226209677419355 0.204089815557338 0.212799371809973 0.211012861736334
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION" 0.0822249093107618 0.0839416058394161 0.0857258390618682 0.0850059031877214 0.0913009404388715 0.110889509373753 0.110843373493976 0.102574416733709 0.135167464114833 0.137450199203187 0.154715510522214 0.177528988404638 0.190379951495554 0.228467448443186 0.251974723538705 0.27148043565954 0.311588330632091 0.351254480286738 0.3948 0.438296178343949 0.47992125984252
"KEGG_WNT_SIGNALING_PATHWAY" 0.605431309904153 0.680241935483871 0.736183945139169 0.793365307753797 0.82078853046595 0.873946206342834 0.912170145726664 0.936187399030695 0.969084423305589 0.981267437225986 0.97842588893328 0.954106280193237 0.917296222664016 0.833605887162715 0.763222131814483 0.66894335074327 0.599122457120064 0.521462639109698 0.470539761021838 0.403257846642829 0.3609443777511
"KEGG_DORSO_VENTRAL_AXIS_FORMATION" 0.100591715976331 0.111513687600644 0.103310729956123 0.12574612017509 0.120481927710843 0.131621187800963 0.1575536654516 0.158640226628895 0.173843058350101 0.195809830781628 0.213863725876329 0.244560838033844 0.27247191011236 0.305352798053528 0.314032971451548 0.321571772253408 0.352707006369427 0.372446936323588 0.40761300555115 0.433372874654013 0.476093175316714
"KEGG_NOTCH_SIGNALING_PATHWAY" 0.589490320031608 0.618678629690049 0.652789005658852 0.717877094972067 0.763962494904199 0.6884661117717 0.656275303643725 0.579365079365079 0.501840490797546 0.451166468960063 0.433254344391785 0.378510378510378 0.355446355446355 0.304295463669209 0.285770286162289 0.2624 0.245551601423488 0.211369095276221 0.209481361426256 0.192216044479746 0.189792663476874
"KEGG_HEDGEHOG_SIGNALING_PATHWAY" 0.330935251798561 0.3687374749499 0.402116402116402 0.45709766706208 0.503747534516765 0.544982007197121 0.600637704264647 0.614182692307692 0.68879173290938 0.743083003952569 0.791716447630426 0.830081300813008 0.871445734881858 0.910786699107867 0.942564909520063 0.959459459459459 0.973178542834267 0.982723159193747 0.987560192616372 0.992448330683625 0.986470354158376
"KEGG_TGF_BETA_SIGNALING_PATHWAY" 0.595550258243941 0.63080587534736 0.653846153846154 0.696217974786499 0.721023181454836 0.786744639376218 0.848126232741617 0.872785829307568 0.915750915750916 0.931129476584022 0.955555555555556 0.974583002382844 0.98562874251497 0.981077745783628 0.967024235200636 0.951984126984127 0.927738927738928 0.917329093799682 0.888263665594855 0.861088871096877 0.816019032513878
"KEGG_AXON_GUIDANCE" 0.467760844079719 0.5343235648334 0.56579476861167 0.654379706698375 0.710966163880962 0.781338742393509 0.852184087363494 0.880877742946709 0.849651782056534 0.791349619543452 0.750899640143942 0.716720779220779 0.671314741035857 0.608467741935484 0.576148267526189 0.520657841957481 0.500196463654224 0.464485235434956 0.431735803463552 0.399034593724859 0.373872106708513
"KEGG_VEGF_SIGNALING_PATHWAY" 0.14119534697152 0.155082362394536 0.173338670936749 0.206100899491592 0.211746522411128 0.262773722627737 0.329830234438157 0.362729449321628 0.464401294498382 0.528393072895691 0.610420841683367 0.704518192722911 0.789197904070939 0.85553772070626 0.922431027588964 0.952127659574468 0.948356807511737 0.912287793047696 0.840614886731392 0.798309178743961 0.727667984189723
"KEGG_FOCAL_ADHESION" 0.521565495207668 0.556705133306805 0.57589106928314 0.61738782051282 0.634677419354839 0.675329868052779 0.722849357726742 0.757827982560444 0.808948004836759 0.827931172468988 0.782852564102564 0.744724025974026 0.727710843373494 0.679788961038961 0.653937947494033 0.603937007874016 0.572102161100197 0.523387096774194 0.516931864545084 0.475505443234837 0.43702518992403
"KEGG_ECM_RECEPTOR_INTERACTION" 0.69061876247505 0.678790355537393 0.649003984063745 0.606168446026097 0.605377619612495 0.579522460542291 0.572537801389456 0.537229783827062 0.514033680834002 0.508620689655172 0.487708168120539 0.484355952864689 0.478 0.454921422663358 0.445556445156125 0.427374301675978 0.427005870841487 0.410471622701839 0.402008032128514 0.39032006245121 0.376413570274637
"KEGG_CELL_ADHESION_MOLECULES_CAMS" 0.682272909163665 0.636363636363636 0.607157381049207 0.587807832054905 0.556039603960396 0.541386138613861 0.47992125984252 0.490785256410256 0.480194017784964 0.445678033306899 0.438301282051282 0.42604501607717 0.419252187748608 0.39909762100082 0.386902370429892 0.357086302454473 0.363279717536289 0.343438372556841 0.32631160572337 0.3486529318542 0.341917591125198
"KEGG_ADHERENS_JUNCTION" 0.612372748629601 0.675136825645035 0.726723095525998 0.7356 0.664931945556445 0.58695652173913 0.523943661971831 0.474214343271555 0.417783191230207 0.366236905721193 0.329787234042553 0.284278246883796 0.27953074433657 0.235270379338176 0.228371005455963 0.225948103792415 0.231942215088282 0.201896483603319 0.18406374501992 0.188753440817932 0.185583432895261
"KEGG_TIGHT_JUNCTION" 0.270185112248917 0.2878975629905 0.291332263242376 0.308690523004326 0.358208955223881 0.375912408759124 0.402008032128514 0.432443531827515 0.467099918765231 0.453579858379229 0.501388337961127 0.514285714285714 0.541371158392435 0.550507099391481 0.576878162709225 0.604026845637584 0.635539795114263 0.694444444444444 0.693418940609952 0.73482428115016 0.732034104750305
"KEGG_GAP_JUNCTION" 0.80497433872878 0.856635071090047 0.826809015421115 0.774412116381028 0.726005575467941 0.681692368525109 0.641471301535974 0.595703125 0.543573418225229 0.51618058330004 0.482907662082515 0.454653937947494 0.44770206022187 0.418782748891576 0.418225228810187 0.384430176565008 0.378091872791519 0.346823148522865 0.363452188006483 0.363235883059672 0.345209817893903
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES" 0.268086816720257 0.256208119826567 0.27891156462585 0.286290322580645 0.288967412642324 0.308343409915357 0.320589406610912 0.340899878394812 0.361676159479251 0.376432078559738 0.384105960264901 0.410360178065561 0.430129240710824 0.443426294820717 0.453061224489796 0.46937936703658 0.484181017220665 0.515643564356436 0.533984533984534 0.531026252983294 0.553444180522565
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION" 0.394086674767112 0.344470962609387 0.358374384236453 0.320977917981073 0.308840864440079 0.299524564183835 0.278388278388278 0.26946349334409 0.252205292702486 0.244418331374853 0.236494597839136 0.219512195121951 0.215002005615724 0.201477226097661 0.180990099009901 0.175867507886435 0.179296875 0.166666666666667 0.141773162939297 0.156323644933229 0.149164677804296
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY" 0.260904684975767 0.243035930561163 0.23668402082499 0.224546172059984 0.222395630120952 0.21948310139165 0.200317334391115 0.209508460918614 0.21486268174475 0.194718171068191 0.212841854934602 0.205607476635514 0.217478856222312 0.212608158220025 0.211089108910891 0.177054386661374 0.196708463949843 0.178163184864013 0.163461538461538 0.156497622820919 0.159872102318145
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY" 0.445395273023635 0.419212218649518 0.411287048315063 0.371563236449332 0.328167376985664 0.333464722112732 0.315705765407555 0.319632881085395 0.292673107890499 0.271345029239766 0.285771382893685 0.275121555915721 0.253134796238245 0.252864157119476 0.239198743126473 0.212765957446809 0.241257367387033 0.2268 0.218687072090213 0.222311719693919 0.230276331597917
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY" 0.777327935222672 0.76870198139911 0.688194158782394 0.669879518072289 0.604068857589984 0.5784 0.537212984956453 0.521616161616162 0.474970437524635 0.46873771136453 0.432993730407524 0.426863292148266 0.426948051948052 0.400726392251816 0.380081300813008 0.368127490039841 0.363019169329073 0.349162011173184 0.33957654723127 0.314105096799684 0.297286669288242
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY" 0.60446247464503 0.572838531385709 0.54055166735282 0.525504151838671 0.481235340109461 0.464912280701754 0.437425029988005 0.421533571712356 0.41122244488978 0.388160508541915 0.369090186730234 0.340024086712164 0.322670931627349 0.294548413344182 0.241489787745294 0.241824788050061 0.220774091627172 0.203929273084479 0.169585987261146 0.17783000391696 0.175176747839749
"KEGG_JAK_STAT_SIGNALING_PATHWAY" 0.35828025477707 0.380421806605651 0.409017713365539 0.437072778447929 0.44675740592474 0.496991576413959 0.551184263348053 0.594150641025641 0.664921465968586 0.705479452054795 0.770142180094787 0.78928283642224 0.828193832599119 0.856009520031733 0.874804992199688 0.905882352941176 0.92969696969697 0.945121951219512 0.968034727703236 0.970257234726688 0.973433782712133
"KEGG_HEMATOPOIETIC_CELL_LINEAGE" 0.821966693100714 0.849879903923139 0.885882352941176 0.911799761620977 0.941822620016273 0.932432432432432 0.903853794199444 0.88406374501992 0.846735668789809 0.82994822779769 0.805477245267821 0.765797788309637 0.753288162614588 0.712826797385621 0.685470779220779 0.679936305732484 0.65350019554165 0.622125297383029 0.614817846909537 0.59800796812749 0.568878540939076
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY" 0.943204073638856 0.902985074626866 0.88911704312115 0.828921374950612 0.797383029341792 0.772166998011928 0.735871743486974 0.71875 0.671768022553363 0.659741277930223 0.639920948616601 0.572912504994007 0.571883711668658 0.535699546017334 0.49251968503937 0.477038796516231 0.45077519379845 0.436457505957109 0.40343862455018 0.397157520726411 0.382870551427454
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY" 0.684419713831478 0.633201581027668 0.612786489746683 0.567260940032415 0.532803180914513 0.515740380878352 0.488501189532117 0.485440765855604 0.471745500209293 0.446215139442231 0.455971049457177 0.414595028067362 0.417916337805841 0.4120294599018 0.4004 0.378063479308959 0.387160299330445 0.361252446183953 0.337881219903692 0.34296875 0.349571317225253
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY" 0.535700351150995 0.482414068745004 0.457097032878909 0.422546634225466 0.373205741626794 0.341605273361768 0.310853950518755 0.297264189465088 0.284674484431864 0.259745425616547 0.266427718040621 0.244417377182298 0.253560126582278 0.232577319587629 0.2294887039239 0.23746490172483 0.238503507404521 0.218057234985893 0.203532717784022 0.227201257861635 0.229379418695994
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY" 0.483794466403162 0.548195160650536 0.597619047619048 0.647128245476003 0.699724517906336 0.77281706835243 0.835815047021944 0.852121212121212 0.798227950060411 0.742582197273456 0.706477732793522 0.641670044588569 0.602981561396626 0.545380875202593 0.514297061159651 0.48094867807154 0.459396751740139 0.420359281437126 0.403515944399019 0.381046008651199 0.370019723865878
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS" 0.521425710853024 0.458250099880144 0.414012738853503 0.376545672118069 0.329093799682035 0.327322618580949 0.272836059034703 0.266201804757998 0.226315789473684 0.217110573042776 0.223246492985972 0.184552845528455 0.192368214004721 0.1646418098031 0.160839160839161 0.156902086677368 0.156893203883495 0.136867088607595 0.137820512820513 0.127229488703924 0.128418549346017
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION" 0.428232502965599 0.4828 0.537798668233451 0.57411858974359 0.595546558704453 0.681909346169274 0.733413269384492 0.792150580696836 0.83387358184765 0.782350613375544 0.753895325609269 0.704207920792079 0.666535122336227 0.600963468486552 0.580540976988292 0.557847896440129 0.542092840283242 0.49500998003992 0.453666398066076 0.448031496062992 0.408568028560095
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION" 0.748195669607057 0.752718485702779 0.785572730875941 0.795732911892533 0.804907004352988 0.845746845746846 0.861313868613139 0.869808306709265 0.840113913751017 0.833465503568596 0.805126118795769 0.780614280015955 0.786250493875938 0.742197000405351 0.738936256597645 0.716248989490703 0.702927215189873 0.687131050767414 0.669732107157137 0.663723916532905 0.642576590730558
"KEGG_LONG_TERM_POTENTIATION" 0.381144238517325 0.451911468812877 0.4640549273021 0.483629191321499 0.508086785009862 0.569948186528497 0.593145161290323 0.661407766990291 0.704879016263388 0.761323355651831 0.808510638297872 0.83578431372549 0.854309995953055 0.862041467304625 0.88957528957529 0.900320256204964 0.924290220820189 0.927367576243981 0.944313725490196 0.961447678992919 0.965420184961801
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY" 0.562055335968379 0.589101034208433 0.620675620675621 0.667064914376742 0.714060653800709 0.772836538461538 0.833333333333333 0.785061581247517 0.700885668276973 0.63948324586193 0.584935897435897 0.520582120582121 0.45973819912733 0.427524429967427 0.405155054369714 0.382282521947326 0.351105845181675 0.320325203252033 0.295499800876145 0.309803921568627 0.300518134715026
"KEGG_LONG_TERM_DEPRESSION" 0.131386861313869 0.137444578798871 0.149319455564452 0.151754040204966 0.175089534421011 0.181345076060849 0.209255533199195 0.218181818181818 0.236619718309859 0.273622047244095 0.298265895953757 0.335947172926125 0.366639141205615 0.449077786688051 0.464805348014157 0.530903328050713 0.603826225587884 0.677265500794913 0.752662721893491 0.836196564123052 0.884444444444444
"KEGG_OLFACTORY_TRANSDUCTION" 0.0893280632411067 0.0933601609657948 0.0922583233052547 0.0918163672654691 0.0828707375099128 0.0949166004765687 0.0871836078746484 0.0889607763849575 0.0997987927565392 0.104404567699837 0.107885445272656 0.1152 0.123987034035656 0.133333333333333 0.14121835443038 0.172329103561195 0.192186266771902 0.207177814029364 0.223113964686998 0.249797570850202 0.300767056923698
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON" 0.765982636148382 0.829383886255924 0.873273761169781 0.808476609356258 0.734122287968442 0.665194700923324 0.603194103194103 0.553945249597424 0.455087440381558 0.439778129952456 0.393317230273752 0.362637362637363 0.355680449618627 0.304952926729431 0.297491039426523 0.271687697160883 0.268774703557312 0.230190174326466 0.232605177993528 0.221218074656189 0.228317870108915
"KEGG_INSULIN_SIGNALING_PATHWAY" 0.161991307783485 0.170414201183432 0.177016129032258 0.195356285028022 0.196254389387437 0.229264475743349 0.238290879211175 0.251394422310757 0.301053484602917 0.319538400318345 0.352917505030181 0.393879952922715 0.431142410015649 0.493167202572347 0.515261044176707 0.546331236897275 0.585826771653543 0.653061224489796 0.716183574879227 0.775601795185639 0.847817380857028
