"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21"
"KEGG_ONE_CARBON_POOL_BY_FOLATE" -0.397002894878981 -0.391299871484292 -0.385615454531552 -0.379949553112178 -0.374017162419627 -0.366898578753706 -0.359848730402578 -0.352866626612228 -0.345951295578622 -0.339101783996803 -0.332317156622789 -0.325596495847872 -0.318090141333963 -0.309881813497917 -0.300969476098769 -0.291624304452449 -0.281981006651109 0.285428083728944 0.288959196675424 0.292379810071495 0.29569503082557
"KEGG_RETINOL_METABOLISM" -0.611131345406115 -0.609592966368798 -0.607859080482544 -0.606092677631463 -0.604292834431651 -0.602075498391065 -0.599668716045061 -0.596915098657093 -0.596003690033366 -0.595078010166977 -0.594137721214652 -0.592810410868879 -0.59137771471727 -0.589923915063267 -0.588448542167848 -0.586605390477364 -0.584615490101555 -0.582598319234175 -0.580553313416767 -0.578193964736376 -0.575143090343861
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM" -0.176531121284924 -0.158000647526333 -0.138674379161426 0.126971180880973 0.139016246702138 0.150205451615034 0.160753409692819 0.170769354494657 0.179781415445234 0.191974733466835 0.204523645583648 0.216682409527858 0.228468941467236 0.239900077126312 0.250991652022526 0.263146611408753 0.275346634208097 0.287152347984211 0.298582565036287 0.309421234002481 0.319376165156087
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS" 0.531169335264411 0.542217629802438 0.552801225961106 0.562948838136818 0.568663888977196 0.573473590391615 0.57536016188749 0.571150875096789 0.5672195098624 0.563539420832291 0.560087263289093 0.556842497428102 0.553786979372786 0.55090462172343 0.548181110227076 0.545603666034112 0.543160845207826 0.54084236885007 0.538638978523906 0.536542312684716 0.534544800642472
"KEGG_NITROGEN_METABOLISM" -0.552306835052877 -0.551620409436202 -0.55092448418465 -0.550218860722013 -0.54950333489865 -0.548777696794567 -0.547150554175512 -0.544856087427319 -0.54160388368085 -0.537220403843211 -0.532708476210287 -0.528187287120897 -0.523656808029805 -0.519117010274342 -0.514567865073809 -0.509741817172429 -0.504008292096797 -0.498044681969169 -0.491201533824572 -0.484400315913166 -0.477640644031401
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450" -0.57855397202643 -0.578599927879108 -0.57816614722027 -0.577724774954615 -0.577149368848292 -0.576286881365254 -0.574349503380817 -0.572226882527344 -0.570075996207165 -0.567896276048612 -0.565687138338502 -0.563447983501 -0.561178195555087 -0.558877141549615 -0.556544170974846 -0.553868599564211 -0.550921876267318 -0.547647218594736 -0.544184881569428 -0.540331626208071 -0.536103589676589
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450" -0.566669819371662 -0.566317526761639 -0.565814971339737 -0.565301244067573 -0.564775968231165 -0.564238749986975 -0.562382949111251 -0.559939408968816 -0.557450763210232 -0.554915751285778 -0.552334233958904 -0.549934309013838 -0.547183459069399 -0.544211741889597 -0.543084013079754 -0.541831073527504 -0.540315522902201 -0.538476183613688 -0.536453352968128 -0.534035042995329 -0.53123303206574
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES" -0.307261157514581 -0.299431792385431 -0.291306633410508 -0.282864443454929 -0.276020281371095 -0.273058342938575 -0.269867517003699 -0.266673099438219 -0.263475084174549 -0.260273465131427 -0.257068236213879 -0.253859391313178 -0.250646924306807 -0.247430829058417 -0.244211099417793 -0.240740422150142 -0.237124766694473 -0.233080412581642 -0.228904210896257 -0.224689745990746 -0.220254682454393
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS" 0.609995786083251 0.611047757856754 0.612061594008045 0.611210856378504 0.609164802900424 0.607205714906947 0.605328163206105 0.603527161313955 0.601798121231881 0.600136814421011 0.596535758552734 0.588530247027473 0.579953836643776 0.574386339229293 0.569379751064572 0.563380953595758 0.557729131970908 0.552395028250212 0.547352584040351 0.542578514769359 0.53718605531355
"KEGG_ABC_TRANSPORTERS" -0.506855825703432 -0.505119326344551 -0.503357445039421 -0.50156962118931 -0.499426891561314 -0.496602115022798 -0.493429951411437 -0.490223635511254 -0.486982612799351 -0.483205616336635 -0.477969910067608 -0.472703181718772 -0.467183167603575 -0.461244350023255 -0.455292508071305 -0.449244065355804 -0.441929654024355 -0.434157787743447 -0.426419848944283 -0.418515228297039 -0.410281653728478
"KEGG_RIBOSOME" 0.366894968870311 0.384178688836111 0.398562440544833 0.411173981287273 0.423023752181535 0.433942498403768 0.442310538397406 0.448004504070216 0.452414463175898 0.45459326626602 0.454387548554961 0.454005591498505 0.453649330955814 0.453316258180942 0.453004180706417 0.452711174024462 0.452435541863742 0.451672900628321 0.450535890485734 0.448773012444294 0.446845082579028
"KEGG_RNA_DEGRADATION" 0.482297107106229 0.493831231553575 0.500395282453364 0.501493672158937 0.50038548732656 0.499488932322112 0.501441667613304 0.502450805749404 0.50242640802891 0.500966690193058 0.50450850618396 0.506765904278304 0.508865591968551 0.509625647859773 0.510026740438814 0.510401397934101 0.509824245061332 0.507809605835453 0.504386637659449 0.501187122965358 0.49818987260118
"KEGG_RNA_POLYMERASE" 0.498112653700604 0.514665678622313 0.525240752274071 0.532668980788271 0.536173705737698 0.539033931081815 0.541671081612237 0.54411027493256 0.546372994160953 0.545855956523794 0.542339208689379 0.538713442329914 0.53535695945306 0.53013894478062 0.52482241807166 0.519887789471116 0.515295336743752 0.511160295530911 0.507939348808746 0.50492070605555 0.502085887885485
"KEGG_DNA_REPLICATION" 0.613033555611469 0.611557973238488 0.610164731053678 0.607963862758405 0.605314387817792 0.60413174852808 0.60342333712077 0.603102799736605 0.602798460895776 0.602509122955835 0.602233703498528 0.60197122179823 0.601720787153542 0.601481588789477 0.601252887088993 0.6010340059541 0.6011062902924 0.601064925059515 0.600015943304502 0.599010920794563 0.598047150968188
"KEGG_SPLICEOSOME" 0.413574672597156 0.425653690674083 0.435741843201682 0.446769048372668 0.455510632805078 0.462011664764783 0.468165529691633 0.473344082550518 0.47775010198156 0.481822496815229 0.484353237869864 0.485137113430786 0.483844523544246 0.482301560309528 0.48051333105953 0.478799788621479 0.476260071150804 0.473809903598748 0.471485727981231 0.468839861383945 0.466066187880863
"KEGG_PROTEASOME" 0.643512716910918 0.643831127937462 0.644127467097284 0.644403952504494 0.644662514693887 0.644904841763703 0.645132416273689 0.645346545603312 0.645548387083637 0.645738968923292 0.645919207727424 0.646089923239704 0.645653781231646 0.644624060247238 0.643647302060279 0.642719522976984 0.641753530316081 0.639838801315284 0.638017715822171 0.636944237985085 0.635943862173234
"KEGG_PROTEIN_EXPORT" 0.61140127343234 0.615468556070821 0.619261256409678 0.622806272100038 0.626127098743909 0.626831157426528 0.62737512313627 0.628892877761527 0.630316003541851 0.631653082799829 0.632911690485687 0.6340985377674 0.635219591740895 0.634722263841873 0.630390528174562 0.626138925703089 0.622142066625766 0.618377721696301 0.614826174903657 0.611469878052813 0.608293160790779
"KEGG_PPAR_SIGNALING_PATHWAY" -0.522854030087254 -0.520979120962842 -0.51908077152429 -0.516962596250814 -0.514683572810264 -0.512371191703688 -0.50970597413429 -0.506900852837764 -0.503442957983328 -0.499695440571903 -0.495920381118989 -0.492117474878106 -0.488286412590192 -0.48416344916916 -0.479761099473962 -0.475024924602773 -0.47011743405448 -0.465190135484808 -0.460242908725066 -0.45527563263256 -0.450288185080708
"KEGG_BASE_EXCISION_REPAIR" 0.515159515814792 0.517050347168299 0.519107240731378 0.518697577450315 0.517544645337287 0.516442664920773 0.516822187160238 0.519188710937695 0.521448317594011 0.523608092679323 0.525674509182844 0.527653492328922 0.529360959998205 0.529654577935536 0.528636666439102 0.527475846992264 0.526366570479001 0.525305478529588 0.524289498332855 0.523315812917025 0.522381835066433
"KEGG_NUCLEOTIDE_EXCISION_REPAIR" 0.45113173377371 0.457949629970317 0.463888495928709 0.473480086459965 0.481827211206424 0.489698273338704 0.497132870671548 0.503864837300285 0.508924598848752 0.513562206622257 0.517083953976469 0.520411877227328 0.523561548902734 0.526546916837701 0.528304400143866 0.529554414145348 0.529482818209623 0.529107113089118 0.52778230996613 0.52652728224066 0.525336658905541
"KEGG_MISMATCH_REPAIR" 0.573353360271029 0.576221178236609 0.57893577024956 0.581509096953391 0.583951905714981 0.588430368168927 0.593105401737486 0.597560083941261 0.601809635031265 0.605867905068778 0.609747524719237 0.613460036560575 0.617016009781656 0.620425140671446 0.622184713521651 0.6233787208902 0.624521698151502 0.625616848287067 0.626667111718452 0.627675192670719 0.628643582421864
"KEGG_HOMOLOGOUS_RECOMBINATION" 0.531154686049397 0.530426924705635 0.529725279137122 0.52904836837191 0.528394907117185 0.527763697614061 0.528119822454449 0.532479292463854 0.536697527248688 0.540781280870168 0.54473688349534 0.548570274138583 0.55228703041454 0.555892395615963 0.559391303392944 0.562788400277791 0.566088066271835 0.569294433685938 0.572411404405135 0.57544266572906 0.578391704923368
"KEGG_MAPK_SIGNALING_PATHWAY" -0.301750550520937 -0.293004136549524 -0.283812363987123 -0.274233552628123 -0.263835948361397 -0.253361427160085 -0.244628141909662 -0.235430178508671 -0.225894101337668 -0.216018043924191 -0.20567730408024 -0.195557250362436 -0.185551005378583 -0.17549280796016 -0.165538993639835 -0.155657343039998 0.156945200234855 0.160955080883205 0.164770133659286 0.168528505361387 0.172040510106945
"KEGG_ERBB_SIGNALING_PATHWAY" -0.210842137590004 -0.203153307468258 -0.194285242790341 -0.185080804585746 -0.174759873697411 -0.16285337917916 -0.150021350749356 0.153242811213088 0.16057029559935 0.167481954253844 0.173784787805152 0.179966291601688 0.186029935647307 0.192140674715798 0.19803602622489 0.202952582256375 0.207243881428911 0.21141248182532 0.215218383820194 0.220209372535828 0.231193985526901
"KEGG_CALCIUM_SIGNALING_PATHWAY" -0.444991051099437 -0.438467480717813 -0.431867079132076 -0.425309414780149 -0.418501710687983 -0.410841414944425 -0.402531244616357 -0.394004129358011 -0.384766954579963 -0.374834294025769 -0.364207692916365 -0.353021454628297 -0.34356413973009 -0.334468638029142 -0.324816553460618 -0.314897685515471 -0.304774700426596 -0.294352541276642 -0.283901857360869 -0.275322070942642 -0.266664758267078
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION" -0.281763630783644 -0.276838705612746 -0.271856617977417 -0.267589602763723 -0.263070867206369 -0.258251361909567 -0.253272048915425 0.254721713788629 0.260344282262734 0.265914729677881 0.271345998868845 0.276756418519605 0.282123000982418 0.287412458113526 0.292646478968119 0.297787356974963 0.30285873951909 0.307691505832038 0.312312923780579 0.316751809895854 0.320875085278452
"KEGG_CHEMOKINE_SIGNALING_PATHWAY" 0.239632880523635 0.2474207559767 0.255115335148312 0.262781501357832 0.27063778913222 0.278519770722696 0.28585396004077 0.292621403689771 0.299048532901549 0.305067513661335 0.310377109221012 0.315700300979762 0.320968877566531 0.326279210036413 0.331498107576869 0.336556117546734 0.341436698154614 0.345933192402878 0.349928847112148 0.353474376227096 0.356826162096434
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM" -0.269927922955977 -0.257129134503557 -0.243484941495696 -0.229233495327627 -0.222023233186316 -0.213951518082919 -0.204593037363115 -0.194913384592469 -0.185081080014158 -0.174968715821432 -0.163130648176705 -0.151252232447852 -0.139460082168944 -0.126870850303181 -0.11560157477935 0.12718497136598 0.137980161188362 0.146437052866273 0.152276524792476 0.156667815460967 0.160754128750642
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION" -0.450706593932131 -0.447535179269689 -0.444210711445022 -0.441440551590142 -0.439293328418739 -0.436832431148353 -0.433946279804655 -0.430666395047022 -0.427138714637122 -0.423096968434003 -0.418694357695036 -0.413915162501347 -0.408632186054686 -0.402929183755153 -0.396943553387216 -0.391613317235179 -0.386117956532567 -0.380282477154872 -0.373952928098613 -0.36728924308941 -0.360477713138292
"KEGG_CELL_CYCLE" 0.587050912982101 0.591186479345732 0.595097087927764 0.598647356151183 0.601477808340753 0.60371026131866 0.605119097961318 0.605842826598607 0.606270596274432 0.606602447871311 0.606769967869514 0.606474563829697 0.606188175757371 0.605910397094961 0.605567875717059 0.604862960741919 0.604052723906452 0.603144770820021 0.601838326337888 0.600370287804025 0.598435185924497
"KEGG_OOCYTE_MEIOSIS" 0.374104908587056 0.375578337440326 0.379513705873079 0.383357108801766 0.386564325796405 0.389508528145498 0.392507636106135 0.395153440996053 0.397525480591134 0.399725683867113 0.401726709581896 0.40369900965985 0.407784670773719 0.411779467994813 0.415288987744247 0.418301708388919 0.42135838970518 0.424281705371359 0.427134217659077 0.429891427765314 0.432320828876483
"KEGG_P53_SIGNALING_PATHWAY" 0.422314101893363 0.427099946230756 0.431412113008536 0.43565967887379 0.439844084720537 0.443563683581661 0.447058044497783 0.449998967742321 0.45230407950488 0.454515503901642 0.456552927766603 0.459010003061403 0.460547475732353 0.461760389548218 0.462944011209086 0.463809007511191 0.464276463511937 0.464163590794771 0.463316621407733 0.462097913909063 0.460916201606378
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS" 0.366812602879431 0.374807045758038 0.381407620899139 0.388936423790954 0.394915713633639 0.400158582116228 0.404191421290241 0.407282363390736 0.411950065936618 0.419577236900376 0.426264000660865 0.431498352664722 0.43548910570149 0.439100786657978 0.442065714118358 0.443802475669944 0.444601063116927 0.446222561250899 0.448021092548141 0.449060061102028 0.449335984396375
"KEGG_REGULATION_OF_AUTOPHAGY" -0.410682481539581 -0.398570690581418 -0.384946062427898 -0.369438569111399 -0.350424751434039 -0.329945942776461 -0.309243887768042 -0.288314915877091 -0.267155275662508 -0.245761132532074 -0.224128566425797 -0.202253569421367 -0.180132043258665 -0.16100811816214 -0.145251794779225 -0.135872035865354 -0.134157532487109 -0.132433163925139 -0.130698844787967 0.138686957582495 0.156386844790719
"KEGG_ENDOCYTOSIS" 0.233939521356993 0.241783047988918 0.248682697094628 0.255074137054407 0.263269105272177 0.272274465197516 0.280635606276765 0.289019493029786 0.297949200592171 0.306240328817077 0.313013490851269 0.319236080088585 0.325067453690901 0.330281226365877 0.335006328055582 0.33868796523607 0.342087185493896 0.345358197365817 0.348314133232031 0.350755079503084 0.352935553469855
"KEGG_PEROXISOME" 0.232171502431853 0.24943096694357 0.264161688140464 0.277561073038939 0.28880147162363 0.299168339831815 0.308744838010973 0.318571948893295 0.326474345321934 0.334139148021772 0.34085129272765 0.347130199854927 0.351330320522091 0.354281157899851 0.357031526713207 0.359282429993785 0.360986488999618 0.362075771156812 0.363112504919115 0.36410040323271 0.364637167501784
"KEGG_MTOR_SIGNALING_PATHWAY" -0.209758699501527 -0.19550738269839 -0.181060836596264 -0.165550267337687 -0.148710002055991 -0.138675981919779 -0.128319047714623 -0.117115577790112 0.111474425297573 0.11835719087005 0.127688018712896 0.141995513250775 0.155182497325671 0.167883051377286 0.180285649190271 0.192400654323272 0.203244805841932 0.212360052623072 0.219121412552644 0.224685157489811 0.232140515383429
"KEGG_APOPTOSIS" 0.149645974770103 0.154984733090457 0.164439356547623 0.177765808763102 0.190859128865055 0.203148102188408 0.214839600209279 0.225492932730507 0.235508538733191 0.245118213312246 0.25348417552143 0.261020189156984 0.26798901588763 0.274364553157099 0.280410239390922 0.287918304099294 0.294611575281193 0.299687905002288 0.303236765045822 0.30694151838505 0.31019515861389
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION" -0.451367400653802 -0.446915093160779 -0.442181725652356 -0.437374169348211 -0.431984850927145 -0.425816337002808 -0.419144327754549 -0.412281378328056 -0.404883633468081 -0.396815568517963 -0.388141171212502 -0.378761483644963 -0.36896105935941 -0.358806025652581 -0.348505275694349 -0.338204525736116 -0.327848957468878 -0.316931302459307 -0.305524885997631 -0.293963029730066 -0.282957423252953
"KEGG_WNT_SIGNALING_PATHWAY" -0.218747533523648 -0.20744682650278 -0.197934650284507 -0.191634401453872 -0.18484623010191 -0.177770954189395 -0.170631648768512 -0.163298627933658 -0.155722259915416 -0.147826821331989 0.147848604158373 0.157509382769498 0.168398103656951 0.179091998432672 0.188839613379088 0.198822828977495 0.209078148338794 0.218925495323677 0.22812026499398 0.236509041425978 0.244247153433239
"KEGG_DORSO_VENTRAL_AXIS_FORMATION" -0.491172590364772 -0.485314893053687 -0.47939439744709 -0.473410088245264 -0.465867361835516 -0.45807871722742 -0.449847257716977 -0.440342433138092 -0.430837608559206 -0.42114571688471 -0.410095766501245 -0.39825062363499 -0.385870299045221 -0.373845024300076 -0.364899846871964 -0.356049097708789 -0.347291289436949 -0.337605482226392 -0.328045563908477 -0.318632760300242 -0.309363701475003
"KEGG_NOTCH_SIGNALING_PATHWAY" -0.220455583186929 -0.212476645324369 -0.203760666555835 -0.194534435181993 -0.183853098874177 0.193450840281146 0.204262364977938 0.215165118312142 0.226160259869524 0.236126686291463 0.245823714576312 0.254510739058304 0.261428477287361 0.268062144308619 0.274618385932757 0.281098549810622 0.287503952497557 0.293142915763645 0.298618913187491 0.303283671618409 0.307462720821814
"KEGG_HEDGEHOG_SIGNALING_PATHWAY" -0.365277278337034 -0.35512449268903 -0.344806789495595 -0.33448908630216 -0.324171383108726 -0.313853679915291 -0.303535976721856 -0.293099572850748 -0.282219565072203 -0.271363133797862 -0.261271649045282 -0.252126971538115 -0.243002045947523 -0.233896808348235 -0.224025554068536 -0.214093508952225 -0.205223254209073 -0.19714650675784 -0.188792573229794 -0.180471810279706 0.18538215418052
"KEGG_TGF_BETA_SIGNALING_PATHWAY" -0.250691407189833 -0.243970327425189 -0.237204408091639 -0.23034367384853 -0.222329973494657 -0.213385930004322 -0.204177381989364 -0.194773839218253 -0.186145032661973 -0.1789439658965 -0.171154230158417 -0.163326485959358 -0.15545693280505 0.154880184364175 0.162293388703718 0.168983458972742 0.175001029417841 0.180581406440111 0.188416056875917 0.19615676460896 0.2030262195465
"KEGG_AXON_GUIDANCE" -0.250051555643941 -0.241676794146708 -0.233143910724589 -0.224254594025675 -0.214184002919636 -0.203919049292415 -0.193659573679534 0.187767228242982 0.193647942455656 0.19951926356147 0.206338376036842 0.213362597207023 0.220309976242652 0.227034055574108 0.233247284575515 0.239241135684883 0.245060982703563 0.250723837935857 0.256331255976854 0.262195669441262 0.26921799158208
"KEGG_VEGF_SIGNALING_PATHWAY" -0.349684361100038 -0.341441115706368 -0.332396697498208 -0.323110526907596 -0.312486673911519 -0.300271558841632 -0.287258194346597 -0.273596600652157 -0.259855163008296 -0.246151885012369 -0.232252513895415 -0.218175689627704 -0.205312877117861 -0.192881447664465 -0.180155733251815 -0.167520807163367 0.170095163447208 0.179471860043514 0.188529728963199 0.197311718230683 0.205745984274494
"KEGG_FOCAL_ADHESION" -0.251350808272107 -0.246244359548012 -0.240957701094486 -0.235174849424185 -0.228756908793929 -0.221603225502637 -0.214170239971021 -0.206403265620046 -0.198580675676478 0.19669245215465 0.202057909877231 0.207468427577198 0.212558743074727 0.217515418339093 0.222215447494872 0.229677922223978 0.236774721845175 0.243211173487137 0.248887844740363 0.254185905839591 0.258956260184952
"KEGG_ECM_RECEPTOR_INTERACTION" 0.289508199977837 0.294386193720648 0.29930377574219 0.304261429935245 0.309168325442505 0.313674931055438 0.317964990481122 0.322241510154058 0.326534493832302 0.330793647693502 0.334782839607285 0.338690174963816 0.342603986326172 0.346524289807674 0.35031403318402 0.354000631045701 0.357484237438767 0.36065137525713 0.364584090510741 0.369052243634911 0.372575580211762
"KEGG_CELL_ADHESION_MOLECULES_CAMS" 0.271661415904777 0.279063911649351 0.286842716856371 0.294384358950768 0.301857172981072 0.309050780036785 0.31546276762601 0.321478722188291 0.327410574339115 0.33326007545077 0.339028928602671 0.344637210891773 0.350037862982566 0.355361218400807 0.360281081224762 0.365028159701698 0.369701286172254 0.374241113286934 0.378406684843793 0.38244214922985 0.386309204657785
"KEGG_ADHERENS_JUNCTION" -0.208007995070226 -0.198174803238042 -0.188407075869338 0.189165037454357 0.202239369816891 0.214413907252201 0.226348982676237 0.238104525028164 0.249684554999992 0.260770502930834 0.270845510667403 0.280699922031813 0.289114471028675 0.296864460252224 0.303286522103988 0.308337228580683 0.313231393128164 0.317976182489475 0.322578332509924 0.327058378208101 0.331590592525014
"KEGG_TIGHT_JUNCTION" -0.328315072236241 -0.322249461958862 -0.316009525106376 -0.30975029594403 -0.302891092956731 -0.295555790103801 -0.288087140919217 -0.280489743865113 -0.272808568927879 -0.266895415825409 -0.262843129878642 -0.258487703575838 -0.253858445741591 -0.249085211623944 -0.244080995760639 -0.238921974559573 -0.233720555907321 -0.228472404667404 -0.223296855389215 -0.218175141861292 0.216987864924172
"KEGG_GAP_JUNCTION" -0.211972654959691 -0.204851024533009 0.209191644648391 0.216474532372032 0.222836222067496 0.228893988816062 0.234820582569164 0.240673805408941 0.246116488728089 0.251237933709932 0.255898259503192 0.260301229033138 0.264009807176038 0.267338597027127 0.27032251013772 0.273255176106147 0.276085315448517 0.27840303639495 0.28060453509319 0.282543107084705 0.283967354497744
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES" -0.51783354699912 -0.51246012962122 -0.506512775420576 -0.500460017053681 -0.494312597336649 -0.488068278101356 -0.481724750060326 -0.475279629959266 -0.468730457591711 -0.462074692667882 -0.4550597717098 -0.447734549083636 -0.439982400836818 -0.431907408129671 -0.423744089757955 -0.41589204280764 -0.409897940685611 -0.403612032248855 -0.397265312012381 -0.390752597153097 -0.383510073754154
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION" 0.411958169088919 0.422394889612886 0.432647154790795 0.442280763310815 0.451968864262851 0.461473943477088 0.470323527985324 0.478369811651193 0.486242109645881 0.493946004777332 0.500992454148018 0.507823076803609 0.514501583277322 0.521364103306882 0.528025161617928 0.533645970666421 0.53878310042871 0.543226383438987 0.547551666812279 0.55165084085829 0.554496693912945
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY" 0.343752739752343 0.349819151347422 0.355338719789275 0.360716247985319 0.365680205370891 0.369256257286176 0.372365027611451 0.37500915960348 0.377536983150218 0.379821602803242 0.381463934359879 0.382900047366776 0.384170309282912 0.385232082134376 0.387778539238638 0.393976023561507 0.399510600435418 0.404420080629804 0.40860598698873 0.412119547995137 0.413412187183411
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY" 0.319977843749809 0.328994586207583 0.337612728114315 0.345524452976604 0.353315790229197 0.360729806807319 0.367592983204834 0.373938378919679 0.380005086807127 0.385208497281089 0.389492679551186 0.393694892896525 0.397817467483218 0.401862645985575 0.405681983268086 0.408985284610164 0.412221720171813 0.414480246475747 0.415852913526108 0.416613364278614 0.416656431542599
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY" 0.198552051862528 0.206285622533312 0.21384837118189 0.221343227867789 0.228519340307584 0.23504203390067 0.241223155925543 0.246680499620832 0.251580951638972 0.256162875187578 0.260051194460515 0.263899759454843 0.267709176742944 0.271480040619502 0.274912826867985 0.277797412848212 0.280830839889661 0.283713168120298 0.288558808958566 0.29787673923173 0.304218424237995
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY" 0.260548421704954 0.268370487329979 0.276158399447423 0.283912381256845 0.291632654017161 0.299319437067698 0.306789262046676 0.313719132275796 0.320599386505258 0.327060476054943 0.332521434911501 0.340403266255834 0.35288663989916 0.364420024032628 0.375342509171947 0.384693149336315 0.393523488400145 0.401304312242584 0.408161203420143 0.414064893281408 0.416828198327386
"KEGG_JAK_STAT_SIGNALING_PATHWAY" -0.32544438000937 -0.319411924296385 -0.313123094793442 -0.306646902338523 -0.299453782262009 -0.290832003202881 -0.281637030817762 -0.27190496098771 -0.261897787182838 -0.251586053771002 -0.24187540876578 -0.236288780804572 -0.230615081283163 -0.224764047812322 -0.218840110271075 -0.212439206029947 -0.205837847877482 -0.199079816030796 -0.191871208719135 -0.187664551830177 0.185337121375827
"KEGG_HEMATOPOIETIC_CELL_LINEAGE" -0.270321147442408 -0.261936723325146 -0.253584770645783 -0.245265101134415 -0.236977527973787 0.237144786950053 0.244472830328477 0.251637084348307 0.25864145028056 0.265873847260571 0.273060539272232 0.28020195819817 0.287298530496747 0.294350677286947 0.301263953036523 0.307936511403927 0.314435739408581 0.320303098720787 0.32560190585328 0.330426500096023 0.335024212100159
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY" 0.183897308142798 0.195022984923147 0.205934312791473 0.216354758223688 0.226096706775474 0.235071272208609 0.24357996504133 0.251387341963308 0.258995520763968 0.269262204068541 0.279727054302487 0.290060259718348 0.300264288870421 0.309948935353888 0.319207563398087 0.327690659335839 0.335629188627323 0.343079992419249 0.350195970626188 0.35695078247535 0.362749463836125
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY" 0.218923910046176 0.231261225601295 0.242447592456388 0.253314987919007 0.263103382443186 0.27163621657914 0.279408231983681 0.286080544322108 0.292395524404041 0.298330346586727 0.303557231368584 0.308235534060046 0.312569124428789 0.316781721362696 0.321924599100647 0.327152388404516 0.33222661455407 0.336797302680326 0.340701469693152 0.344163184100231 0.347098866544778
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY" 0.249538068621978 0.263439376245147 0.279581461233022 0.297238954360345 0.312603445724186 0.325453590239794 0.337004705917563 0.345415086412148 0.353089964733648 0.359993366647237 0.364968959611022 0.369623969055787 0.374093176372195 0.378387488178274 0.382516973846971 0.38649094433214 0.389815074668598 0.392210257407582 0.393617351499136 0.394429960966255 0.394907549882692
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY" -0.25953016927294 -0.252123386906564 -0.244010013582562 -0.23574061618276 -0.226717059090464 -0.216581040110164 -0.20589216049201 0.204309158797784 0.211685305396458 0.218922607545871 0.225741827087742 0.232337249860019 0.238587878981189 0.244456132699754 0.250133088276228 0.255711770667711 0.261194709772064 0.266584349388007 0.271670830873462 0.276500391682181 0.280792902863219
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS" 0.22525626804841 0.238179411864035 0.250949086931213 0.263613390015569 0.275931766385471 0.287164744208256 0.297794459800068 0.307457205438757 0.316812502745349 0.325879407639221 0.334148734906958 0.341838114505749 0.349036191603703 0.355727431813682 0.361210115878558 0.366266105454833 0.370977900749237 0.375553586455928 0.379637409210728 0.38307571514886 0.386409874430346
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION" -0.276705825604724 -0.268289639245501 -0.259890595453044 -0.251508641905208 -0.24298862596255 -0.234297873574745 -0.225414224580375 -0.217093229914763 0.208981422788882 0.215754044629566 0.222201069652095 0.228497905593042 0.234396281314201 0.240230939099982 0.24564577939624 0.250782490197863 0.255789308449599 0.260647390679909 0.266181349272104 0.271448867741116 0.276520052723789
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION" -0.318565688943994 -0.311883777172741 -0.304756347162819 -0.297552384765092 -0.289662036704292 -0.281492322933915 -0.273212849719164 0.272115353136153 0.278503423350514 0.284816209841384 0.291055035646339 0.297221192982055 0.303315944136598 0.309340522330896 0.315296132550622 0.32118395234967 0.327005132626355 0.332760798373399 0.338452049402741 0.3438518974002 0.348864161765481
"KEGG_LONG_TERM_POTENTIATION" -0.29177381526355 -0.283631460529494 -0.276506446014759 -0.271560104062645 -0.264592070034391 -0.256088509099291 -0.247345336071648 -0.238546503992095 -0.229404814582604 -0.220120851738776 -0.212689075323737 -0.207802995436733 -0.202761046883482 -0.198422978434451 -0.193782746041191 -0.188969979128767 -0.184137967873294 -0.178996651115722 -0.173716017856693 -0.168397718979133 -0.163160661307175
